,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT3G61850,DAG1,109,0,109,0.0013591573224600699,0.00107757473441931,0.0596933187294633,0.0,0.0596933187294633,0,1.10786701359432e-06,0.0989561565547345,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,3.12616228842036,0.60786129113711,Connector Hub,Elongation_Xylem
AT3G15500,NAC055,49,1,48,0.0187074829931973,0.0190080965312939,0.0268346111719606,0.000547645125958379,0.0262869660460022,1315,1.1123854525277599e-06,0.044374495712067995,0.000430048864659348,-0.153157349272886,3.16341309667396,2,3,0.469694493540627,0.6579861111111109,Connector,Elongation_Xylem
AT1G14900,HMGA,15,4,11,0.0285714285714286,0.0280654385900133,0.00821467688937568,0.0021905805038335197,0.006024096385542171,1107,3.01567663670043e-07,0.00328506185583432,0.000533159387045433,-0.153157349272886,3.16341309667396,5,1,1.54766020482364,0.577777777777778,Peripheral,Elongation_Xylem
AT1G80840,WRKY40,119,17,102,0.0564022219057114,0.0838723369100958,0.0651697699890471,0.00930996714129244,0.0558598028477547,12595,1.10565261747535e-06,0.0890504782177504,0.000522251265029322,-0.153157349272886,3.16341309667396,2,5,2.7298503096021602,0.647603305785124,Connector Hub,Elongation_Xylem
AT5G08790,NAC081,91,14,77,0.0566544566544566,0.0952771650005449,0.0498357064622125,0.00766703176341731,0.0421686746987952,5793,1.10563053218958e-06,0.0727496034450947,0.000558348163089678,-0.153157349272886,3.16341309667396,2,3,1.6258655545637102,0.683390022675737,Connector,Elongation_Xylem
AT1G35460,BHLH80,97,5,92,0.032860824742268,0.0324205139321431,0.0531215772179628,0.00273822562979189,0.0503833515881709,1030,1.10563288108557e-06,0.0898329861684196,0.00042958098318469397,-0.153157349272886,3.16341309667396,2,4,1.25687361367452,0.660856626634074,Connector,Elongation_Xylem
AT3G27010,TCP20,68,1,67,0.0232660228270413,0.023174144896924,0.0372398685651698,0.000547645125958379,0.0366922234392114,1743,1.10564275458618e-06,0.0384699737624055,0.000418790931552277,-0.153157349272886,3.16341309667396,2,3,1.84264762850553,0.6094898641122739,Peripheral,Elongation_Xylem
AT5G05410,DREB2A,68,11,57,0.0575065847234416,0.1041784831662,0.0372398685651698,0.006024096385542171,0.0312157721796276,1110,1.10563466003031e-06,0.0483864357535446,0.000533559298074829,-0.153157349272886,3.16341309667396,2,5,1.14460239432938,0.6279916753381889,Connector,Elongation_Xylem
AT5G65310,ATHB-5,58,0,58,0.0072595281306715095,0.0060952902432399895,0.031763417305586,0.0,0.031763417305586,0,1.10785547182405e-06,0.0634655166057428,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,1.34275838373848,0.591557669441141,Peripheral,Elongation_Xylem
AT5G07310,ERF115,72,4,68,0.0363849765258216,0.0343510695087993,0.0394304490690033,0.0021905805038335197,0.0372398685651698,2881,1.10564619286989e-06,0.0529261636149137,0.000438158633596715,-0.153157349272886,3.16341309667396,2,5,1.87117435549607,0.576774691358025,Peripheral,Elongation_Xylem
AT3G25710,BHLH32,90,13,77,0.0644194756554307,0.0778477614997872,0.0492880613362541,0.0071193866374589295,0.0421686746987952,11924,1.1056452878618299e-06,0.0738557619086796,0.000510384205633832,-0.153157349272886,3.16341309667396,2,3,2.49299385033102,0.6244161090771371,Connector,Elongation_Xylem
AT5G60890,MYB34,1,0,1,0.0,0.0,0.000547645125958379,0.0,0.000547645125958379,0,2.99915266524971e-07,0.0010672555294118599,0.000414691723663887,-0.153157349272886,3.16341309667396,1,5,-0.8369574997616009,0.0,Ultra peripheral,Elongation_Xylem
AT1G30490,ATHB-9,61,4,57,0.0426229508196721,0.0471036730407219,0.0334063526834611,0.0021905805038335197,0.0312157721796276,4415,1.10563928294152e-06,0.0443628774066042,0.000426120125733813,-0.153157349272886,3.16341309667396,2,5,1.67301836608697,0.503333333333333,Peripheral,Elongation_Xylem
AT5G63790,ANAC102,66,10,56,0.0717948717948718,0.125798710961769,0.036144578313253004,0.00547645125958379,0.0306681270536692,1993,1.10564122836395e-06,0.0550360553042969,0.000506094210819918,-0.153157349272886,3.16341309667396,2,4,0.6362884920740539,0.641111111111111,Connector,Elongation_Xylem
AT3G16770,RAP2-3,44,0,44,0.040169133192389,0.0335872513535206,0.0240963855421687,0.0,0.0240963855421687,0,1.1123884829773001e-06,0.0212249526896508,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,1.07855039785968,0.49896694214876003,Peripheral,Elongation_Xylem
AT5G08130,BIM1,59,2,57,0.021624780829924,0.0195391725438493,0.0323110624315444,0.0010952902519167599,0.0312157721796276,3291,1.10563027095104e-06,0.0433506939113687,0.000440305067690312,-0.153157349272886,3.16341309667396,2,3,1.6981262458776498,0.5935076127549549,Peripheral,Elongation_Xylem
AT1G53910,RAP2-12,90,18,72,0.0369538077403246,0.0440810131449563,0.0492880613362541,0.00985761226725082,0.0394304490690033,5428,1.10561954088546e-06,0.0521821076505732,0.000746632603947958,-0.153157349272886,3.16341309667396,2,5,2.2014343378445695,0.6327483903547529,Connector,Elongation_Xylem
AT3G60580,ZAT9,60,3,57,0.0728813559322034,0.0720988651476899,0.0328587075575027,0.0016429353778751401,0.0312157721796276,2445,1.10564943430346e-06,0.0672452855607053,0.000418155344385192,-0.153157349272886,3.16341309667396,2,4,0.47079912631393106,0.6883079574834821,Connector,Elongation_Xylem
AT3G46640,PCL1,29,0,29,0.0,0.0,0.015881708652793,0.0,0.015881708652793,0,3.04588339207022e-07,0.0222432093048491,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,0.0361303456569723,0.701545778834721,Connector,Elongation_Xylem
AT3G07340,BHLH62,66,0,66,0.0121212121212121,0.0107516220223833,0.036144578313253004,0.0,0.036144578313253004,0,1.10786504229804e-06,0.0734864497940319,0.000414691723663887,-0.153157349272886,3.16341309667396,2,4,0.6362884920740539,0.6850321395775939,Connector,Elongation_Xylem
AT2G38090,AT2G38090,33,0,33,0.0284090909090909,0.0238705036592714,0.0180722891566265,0.0,0.0180722891566265,0,1.10786173241198e-06,0.0408670111754264,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,0.25291241959879995,0.648301193755739,Connector,Elongation_Xylem
AT1G72740,AT1G72740,88,2,86,0.0135841170323929,0.0118357169614644,0.0481927710843374,0.0010952902519167599,0.0470974808324206,4230,1.10563288638756e-06,0.0404212484867305,0.000421997294149017,-0.153157349272886,3.16341309667396,2,5,3.39037027429915,0.4253615702479339,Connector Hub,Elongation_Xylem
AT4G36990,HSFB1,135,10,125,0.0328358208955224,0.0346399401691084,0.0739320920043812,0.00547645125958379,0.0684556407447974,9213,1.10565081508858e-06,0.0858147138695318,0.000508870270997059,-0.153157349272886,3.16341309667396,2,5,3.58852626370825,0.621991725423926,Connector Hub,Elongation_Xylem
AT1G19850,ARF5,125,0,125,0.0243870967741936,0.0236055391059857,0.0684556407447974,0.0,0.0684556407447974,0,1.1123922907023999e-06,0.111690879892804,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,3.45642227076885,0.623232,Connector Hub,Elongation_Xylem
AT4G28140,ERF054,119,27,92,0.0528414755732802,0.0722546875727938,0.0651697699890471,0.0147864184008762,0.0503833515881709,13976,1.10563688940287e-06,0.0981640679910826,0.0008220672131803299,-0.153157349272886,3.16341309667396,2,4,1.33961829655458,0.660203139427516,Connector,Elongation_Xylem
AT3G15210,ERF4,116,7,109,0.0419790104947526,0.0513101987404988,0.063526834611172,0.00383351588170865,0.0596933187294633,2440,1.1056492577369e-06,0.0872235182748912,0.000490389287594659,-0.153157349272886,3.16341309667396,2,5,3.58852626370825,0.552142075582863,Connector Hub,Elongation_Xylem
AT3G10760,AT3G10760,21,0,21,0.0333333333333333,0.0359648697963455,0.011500547645126001,0.0,0.011500547645126001,0,1.1078640603157498e-06,0.0217876125838156,0.000414691723663887,-0.153157349272886,3.16341309667396,2,4,-0.149785995286531,0.6394557823129251,Connector,Elongation_Xylem
AT4G17500,ERF1A,53,14,39,0.0834542815674891,0.118921528066605,0.0290251916757941,0.00766703176341731,0.0213581599123768,2199,1.10563932963216e-06,0.0267420267653167,0.000553938253174427,-0.153157349272886,3.16341309667396,2,5,1.01249840138998,0.563368055555556,Peripheral,Elongation_Xylem
AT1G27660,BHLH110,4,0,4,0.166666666666667,0.11592604349462599,0.0021905805038335197,0.0,0.0021905805038335197,0,1.10782247020672e-06,0.00564842405039451,0.000414691723663887,-0.153157349272886,3.16341309667396,2,4,-0.439392385366747,0.375,Peripheral,Elongation_Xylem
AT2G01940,SGR5,68,0,68,0.0316066725197542,0.0296981491847612,0.0372398685651698,0.0,0.0372398685651698,0,1.11013567368873e-06,0.0579358250105209,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,1.12004071536611,0.652249134948097,Connector,Elongation_Xylem
AT2G38340,DREB2E,126,1,125,0.0313650793650794,0.0329641084759962,0.0690032858707558,0.000547645125958379,0.0684556407447974,2668,1.10565853657111e-06,0.0854991637856237,0.000417962160620686,-0.153157349272886,3.16341309667396,2,5,3.0601102919506604,0.652431342907533,Connector Hub,Elongation_Xylem
AT3G12130,AT3G12130,41,0,41,0.024390243902439,0.0217307680655334,0.0224534501642935,0.0,0.0224534501642935,0,1.10787158231417e-06,0.0283263958200059,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,1.21065439079908,0.36049970255800107,Peripheral,Elongation_Xylem
AT1G63910,AtMYB103,62,0,62,0.00158646218931782,0.00162271232978935,0.0339539978094195,0.0,0.0339539978094195,0,1.10781510223477e-06,0.09138013033996402,0.000414691723663887,-0.153157349272886,3.16341309667396,2,4,0.7190331749541159,0.661290322580645,Connector,Elongation_Xylem
AT3G01470,HAT5,78,0,78,0.034965034965035,0.0328878614218722,0.0427163198247536,0.0,0.0427163198247536,0,1.10788099888417e-06,0.0923105249165213,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,2.05942970244736,0.645956607495069,Connector,Elongation_Xylem
AT5G65210,TGA1,42,0,42,0.0232288037166086,0.0230944392340295,0.0230010952902519,0.0,0.0230010952902519,0,1.11012725224556e-06,0.0232206640276223,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,0.6822384190414821,0.590702947845805,Peripheral,Elongation_Xylem
AT1G19000,AT1G19000,95,4,91,0.0349384098544233,0.0318781985089124,0.052026286966046005,0.0021905805038335197,0.0498357064622125,6713,1.10565357978895e-06,0.0565623942301917,0.000465897971218446,-0.153157349272886,3.16341309667396,2,5,2.99405829548096,0.547985513807153,Connector Hub,Elongation_Xylem
AT2G18060,NAC037,91,7,84,0.0549450549450549,0.0622542406270718,0.0498357064622125,0.00383351588170865,0.0460021905805038,5324,1.10564871512256e-06,0.108025955759231,0.00045587091244447,-0.153157349272886,3.16341309667396,2,3,2.27621177638919,0.649160459537937,Connector,Elongation_Xylem
AT5G08330,TCP21,55,3,52,0.0249158249158249,0.0243407767047801,0.0301204819277108,0.0016429353778751401,0.0284775465498357,2578,1.10561931524285e-06,0.0413165434570643,0.000422157468003935,-0.153157349272886,3.16341309667396,2,3,1.6981262458776498,0.54320987654321,Peripheral,Elongation_Xylem
AT5G61890,ERF114,94,13,81,0.0256234271333791,0.0279415741744618,0.0514786418400876,0.0071193866374589295,0.0443592552026287,10842,1.10564439525837e-06,0.0371979661613293,0.000655386622723845,-0.153157349272886,3.16341309667396,2,5,3.65457826017795,0.391358024691358,Connector Hub,Elongation_Xylem
AT5G60690,REV,63,2,61,0.0209933435739887,0.0249593268559472,0.0345016429353779,0.0010952902519167599,0.0334063526834611,348,1.1056250021646201e-06,0.0510239386446607,0.000418247828650467,-0.153157349272886,3.16341309667396,2,3,1.84264762850553,0.584807492195629,Peripheral,Elongation_Xylem
AT5G49450,BZIP1,31,25,6,0.111827956989247,0.14173539920846098,0.0169769989047097,0.0136911281489595,0.00328587075575027,350,3.00739198804135e-07,0.041894739888833,0.0009316788082536539,-0.153157349272886,3.16341309667396,2,5,0.153822447283888,0.6118626430801251,Peripheral,Elongation_Xylem
AT3G45610,DOF3.2,78,4,74,0.0146520146520147,0.0135079455215836,0.0427163198247536,0.0021905805038335197,0.04052573932092,1876,1.1056235360083599e-06,0.0633684825432905,0.00046200484722269,-0.153157349272886,3.16341309667396,2,5,1.9372263519657702,0.620644312952005,Connector,Elongation_Xylem
AT1G51140,BHLH122,90,0,90,0.0249687890137328,0.0247340826062776,0.0492880613362541,0.0,0.0492880613362541,0,1.1078816002071101e-06,0.0921606474560183,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,1.5536048632497599,0.722962962962963,Connector,Elongation_Xylem
AT5G66730,ENY,11,0,11,0.0545454545454545,0.0480676048059584,0.006024096385542171,0.0,0.006024096385542171,0,1.1078532583353902e-06,0.0152099111188829,0.000414691723663887,-0.153157349272886,3.16341309667396,2,1,0.00806913558302275,0.7272727272727271,Connector,Elongation_Xylem
AT2G23320,WRKY15,81,0,81,0.00185185185185185,0.0017702890561898603,0.0443592552026287,0.0,0.0443592552026287,0,1.11689802069027e-06,0.06997716018172401,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,1.33682278930794,0.7029416247523239,Connector,Elongation_Xylem
AT4G27410,RD26,59,4,55,0.043249561659848,0.0597529172622258,0.0323110624315444,0.0021905805038335197,0.0301204819277108,1631,1.10564487552591e-06,0.0363530616275981,0.000459450412201028,-0.153157349272886,3.16341309667396,2,5,1.07855039785968,0.593719008264463,Peripheral,Elongation_Xylem
AT4G34990,MYB32,80,1,79,0.0278481012658228,0.0236578227195433,0.0438116100766703,0.000547645125958379,0.0432639649507119,1264,1.10564166945732e-06,0.0898654277804305,0.000416452479647459,-0.153157349272886,3.16341309667396,2,4,1.5051076623147,0.5446875,Peripheral,Elongation_Xylem
AT1G45249,ABF2,34,1,33,0.035650623885918,0.0445306406424829,0.0186199342825849,0.000547645125958379,0.0180722891566265,623,1.10562284960794e-06,0.0439262614167045,0.000416448861169245,-0.153157349272886,3.16341309667396,2,4,0.0984480533536538,0.629935720844812,Connector,Elongation_Xylem
AT1G79180,ATMYB63,37,0,37,0.018018018018018004,0.0143372208089447,0.02026286966046,0.0,0.02026286966046,0,1.10786742905204e-06,0.0360115524340276,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,0.35197843669298606,0.647187728268809,Connector,Elongation_Xylem
AT5G67190,ERF010,83,0,83,0.0182192183367617,0.018135872530206,0.0454545454545455,0.0,0.0454545454545455,0,1.1078811878282498e-06,0.0570182329283441,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,2.2014343378445695,0.6056031354332989,Peripheral,Elongation_Xylem
AT5G47390,KUA1,24,0,24,0.0036231884057971,0.00240794267643847,0.0131434830230011,0.0,0.0131434830230011,0,1.10784658690546e-06,0.0253871662404472,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,0.0877704508141889,0.5208333333333329,Peripheral,Elongation_Xylem
AT1G49480,REM19,47,0,47,0.0111008325624422,0.0108367821550956,0.0257393209200438,0.0,0.0257393209200438,0,1.11010425018741e-06,0.0363404969167901,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,1.27670638726878,0.471706654594839,Peripheral,Elongation_Xylem
AT2G24570,WRKY17,87,6,81,0.066025126971398,0.0664898775936655,0.047645125958379005,0.00328587075575027,0.0443592552026287,3241,1.1056393417638799e-06,0.11078536927502601,0.000424815388890922,-0.153157349272886,3.16341309667396,2,4,1.7119693695148601,0.548024838155635,Peripheral,Elongation_Xylem
AT4G26640,WRKY20,1,0,1,0.0,0.0,0.000547645125958379,0.0,0.000547645125958379,0,2.99915267870676e-07,0.0007142188196739071,0.000414691723663887,-0.153157349272886,3.16341309667396,3,1,-0.505127887497183,0.0,Ultra peripheral,Elongation_Xylem
AT5G49300,GATA16,10,0,10,0.0,0.0,0.00547645125958379,0.0,0.00547645125958379,0,3.0140161626361605e-07,0.00350275437166585,0.000414691723663887,-0.153157349272886,3.16341309667396,2,5,-0.374593524473706,0.32,Peripheral,Elongation_Xylem
AT3G50060,MYB77,138,7,131,0.0429493282555802,0.0505387100232738,0.0755750273822563,0.00383351588170865,0.0717415115005476,3675,1.1056476871801e-06,0.148725890729177,0.000448398479495184,-0.153157349272886,3.16341309667396,2,3,2.27621177638919,0.7120458477508649,Connector,Elongation_Xylem
AT2G18160,BZIP2,77,17,60,0.0987696514012304,0.10074373366772099,0.0421686746987952,0.00930996714129244,0.0328587075575027,19064,1.10564830406076e-06,0.0796158806230171,0.000478603272175121,-0.153157349272886,3.16341309667396,2,3,1.6258655545637102,0.658240997229917,Connector,Elongation_Xylem
AT4G02590,UNE12,26,13,13,0.0984615384615385,0.136600343675511,0.0142387732749179,0.0071193866374589295,0.0071193866374589295,4102,1.10562903599256e-06,0.0420942638351108,0.000474214839492235,-0.153157349272886,3.16341309667396,2,3,0.180651728284857,0.6336,Connector,Elongation_Xylem
AT4G16780,HAT4,54,0,54,0.0160726764500349,0.0175635842015606,0.0295728368017525,0.0,0.0295728368017525,0,1.1101141283025299e-06,0.0482095406657587,0.000414691723663887,-0.153157349272886,3.16341309667396,2,3,1.26456209799399,0.6303155006858709,Connector,Elongation_Xylem
AT5G05790,AT5G05790,74,0,74,0.0455386893743058,0.0558021803293255,0.04052573932092,0.0,0.04052573932092,0,1.1078821018940702e-06,0.0842738879934234,0.000414691723663887,-0.153157349272886,3.16341309667396,2,4,0.967267223594301,0.663257852447042,Connector,Elongation_Xylem
AT3G10470,AT3G10470,14,0,14,0.153846153846154,0.16034329924208898,0.00766703176341731,0.0,0.00766703176341731,0,1.10782704942237e-06,0.0480568966753841,0.000414691723663887,-0.153157349272886,3.16341309667396,2,1,0.00806913558302275,0.7346938775510201,Connector,Elongation_Xylem
AT4G20400,JMJ14,11,0,11,0.0,0.0,0.006024096385542171,0.0,0.006024096385542171,0,3.01567667747823e-07,0.0268340064005329,0.000414691723663887,-0.153157349272886,3.16341309667396,2,1,0.00806913558302275,0.743801652892562,Connector,Elongation_Xylem
AT1G68840,RAV2,21,1,20,0.019047619047619,0.013471456694447999,0.011500547645126001,0.000547645125958379,0.0109529025191676,327,1.10561425975317e-06,0.00986922254152353,0.000421781570081854,-0.153157349272886,3.16341309667396,2,3,-0.0361303456569701,0.635,Connector,Elongation_Xylem
